 time            vin             i(v1)          
 2.00000000e-05  6.28318529e-04 -4.26480985e-08 
 1.99920000e-01  4.75450534e+00 -2.65121494e-04 
 2.01920000e-01  4.77357557e+00 -2.65390293e-04 
 2.03920000e-01  4.79189201e+00 -2.65631703e-04 
 2.05920000e-01  4.80945175e+00 -2.65843628e-04 
 2.07920000e-01  4.82625202e+00 -2.66024706e-04 
 2.09920000e-01  4.84229017e+00 -2.66175815e-04 
 2.11920000e-01  4.85756366e+00 -2.66296794e-04 
 2.13920000e-01  4.87207009e+00 -2.66387466e-04 
 2.15920000e-01  4.88580717e+00 -2.66447603e-04 
 2.17920000e-01  4.89877272e+00 -2.66476901e-04 
 2.19920000e-01  4.91096469e+00 -2.66475091e-04 
 2.21920000e-01  4.92238117e+00 -2.66441784e-04 
 2.23920000e-01  4.93302035e+00 -2.66376619e-04 
 2.25920000e-01  4.94288054e+00 -2.66279192e-04 
 2.27920000e-01  4.95196020e+00 -2.66149063e-04 
 2.29920000e-01  4.96025788e+00 -2.65985787e-04 
 2.31920000e-01  4.96777229e+00 -2.65788892e-04 
 2.33920000e-01  4.97450222e+00 -2.65557886e-04 
 2.35920000e-01  4.98044662e+00 -2.65292287e-04 
 2.37920000e-01  4.98560455e+00 -2.64991594e-04 
 2.39920000e-01  4.98997520e+00 -2.64655303e-04 
 2.41920000e-01  4.99355787e+00 -2.64282912e-04 
 2.43920000e-01  4.99635201e+00 -2.63873944e-04 
 2.45920000e-01  4.99835716e+00 -2.63427918e-04 
 2.47920000e-01  4.99957301e+00 -2.62944347e-04 
 2.49920000e-01  4.99999937e+00 -2.62422438e-04 
 2.51920000e-01  4.99963617e+00 -2.61861508e-04 
 2.53920000e-01  4.99848347e+00 -2.61261230e-04 
 2.55920000e-01  4.99654146e+00 -2.60621561e-04 
 2.57920000e-01  4.99381043e+00 -2.59942323e-04 
 2.59920000e-01  4.99029082e+00 -2.59223074e-04 
 2.61920000e-01  4.98598319e+00 -2.58463536e-04 
 2.63920000e-01  4.98088821e+00 -2.57663485e-04 
 2.65920000e-01  4.97500669e+00 -2.56822722e-04 
 2.67920000e-01  4.96833956e+00 -2.55940805e-04 
 2.69920000e-01  4.96088788e+00 -2.55017414e-04 
 2.71920000e-01  4.95265281e+00 -2.54052605e-04 
 2.73920000e-01  4.94363566e+00 -2.53046411e-04 
 2.75920000e-01  4.93383785e+00 -2.51998847e-04 
 2.77920000e-01  4.92326093e+00 -2.50910030e-04 
 2.79920000e-01  4.91190657e+00 -2.49780104e-04 
 2.81920000e-01  4.89977657e+00 -2.48609288e-04 
 2.83920000e-01  4.88687283e+00 -2.47397810e-04 
 2.85920000e-01  4.87319740e+00 -2.46145941e-04 
 2.87920000e-01  4.85875244e+00 -2.44854044e-04 
 2.89920000e-01  4.84354022e+00 -2.43522504e-04 
 2.91920000e-01  4.82756315e+00 -2.42151720e-04 
 2.93920000e-01  4.81082375e+00 -2.40742161e-04 
 2.95920000e-01  4.79332467e+00 -2.39294880e-04 
 2.97920000e-01  4.77506867e+00 -2.37810842e-04 
 2.99920000e-01  4.75605863e+00 -2.36290480e-04 
 3.01920000e-01  4.73629755e+00 -2.34734345e-04 
 3.03920000e-01  4.71578855e+00 -2.33142980e-04 
 3.05920000e-01  4.69453488e+00 -2.31517022e-04 
 3.07920000e-01  4.67253988e+00 -2.29857087e-04 
